IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2015,false,,,,,,,,,,,,,3600,,,,,,3600,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2015,true,,,,,,,,,,,,,4517,,,,,,4517,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2015,true,,,,,,,,,,,,,5535,,,,,,5535,,"Includes Environmental and Occupational Health Inspectors/associates.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,EUR,Europe,Country,SRB,Serbia,Year,2015,false,,,,,,,,,,,,,668,,,,,,668,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2015,true,,,,,,,,,,,,,7,,,,,,7,,Includes Environmental Health Workers.  Data Source: Ministry of Health & Medical Services,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2015,true,,,,,,,,,,,,,7324,,,,,,7324,,"Includes Environmental and Occupational Health Inspectors/associates.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2015,false,,,,,,,,,,,,,85,,,,,,85,,"Includes Techniciens en salubritÃ© de lâ€™environnement.  Data Source: EnquÃªte Health Resource Availability Mapping System, 2015",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2014,false,,,,,,,,,,,,,1,,,,,,1,,Includes Environmental Health Officers.  Data Source: Ministry of Health,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2014,false,,,,,,,,,,,,,1205,,,,,,1205,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2014,true,,,,,,,,,,,,,1960,,,,,,1960,,"Includes Sanitarians.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2014,false,,,,,,,,,,,,,2052,,,,,,2052,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2014,false,,,,,,,,,,,,,308,,,,,,308,,"Includes Environmental and Occupational Health ProfessionalsÂ , Sanitarians.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2014,false,,,,,,,,,,,,,3435,,,,,,3435,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2014,true,,,,,,,,,,,,,4094,,,,,,4094,,"Includes Sanitarians.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2014,false,,,,,,,,,,,,,46,,,,,,46,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2014,true,,,,,,,,,,,,,790,,,,,,790,,"Includes INGENIEUR SANITAIRE, INSPECTEUR SANITAIRE, EPIDEMIOLOGISTE.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2014,true,,,,,,,,,,,,,985,,,,,,985,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2014,false,,,,,,,,,,,,,1119,,,,,,1119,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,CUB,Cuba,Year,2014,true,,,,,,,,,,,,,1389,,,,,,1389,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2014,false,,,,,,,,,,,,,1526,,,,,,1526,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2014,false,,,,,,,,,,,,,203,,,,,,203,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2014,false,,,,,,,,,,,,,2052,,,,,,2052,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2014,false,,,,,,,,,,,,,222,,,,,,222,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2014,false,,,,,,,,,,,,,3000,,,,,,3000,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2014,true,,,,,,,,,,,,,350,,,,,,350,,"Includes Environmental and Occupational Health Inspectors/associates.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2013,true,,,,,,,,,,,,,180,,,,,,180,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2013,false,,,,,,,,,,,,,1885,,,,,,1885,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2013,false,,,,,,,,,,,,,230,,,,,,230,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2013,true,,,,,,,,,,,,,26,,,,,,26,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2013,false,,,,,,,,,,,,,324,,,,,,324,,"Includes Environmental and Occupational Health ProfessionalsÂ .  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2013,false,,,,,,,,,,,,,3330,,,,,,3330,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,GHA,Ghana,Year,2013,false,,,,,,,,,,,,,3639,,,,,,3639,,"Includes Environmental and Occupational Health ProfessionalsÂ , Sanitarians.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2013,false,,,,,,,,,,,,,47,,,,,,47,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2013,true,,,,,,,,,,,,,7,,,,,,7,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,CUB,Cuba,Year,2013,false,,,,,,,,,,,,,1330,,,,,,1330,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,GHA,Ghana,Year,2013,true,,,,,,,,,,,,,1473,,,,,,1473,,"Includes Environmental and Occupational Health Inspectors/associates.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2013,false,,,,,,,,,,,,,1544,,,,,,1544,,"Includes Environmental and Occupational Health Inspectors/associates.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2013,false,,,,,,,,,,,,,193,,,,,,193,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,EUR,Europe,Country,ISR,Israel,Year,2013,false,,,,,,,,,,,,,2900,,,,,,2900,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2012,false,,,,,,,,,,,,,173,,,,,,173,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2012,false,,,,,,,,,,,,,1905,,,,,,1905,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AMR,Americas,Country,PER,Peru,Year,2012,false,,,,,,,,,,,,,20,,,,,,20,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2012,false,,,,,,,,,,,,,220,,,,,,220,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2012,false,,,,,,,,,,,,,3255,,,,,,3255,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2012,false,,,,,,,,,,,,,44206,,,,,,44 206,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2012,false,,,,,,,,,,,,,48,,,,,,48,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2012,false,,,,,,,,,,,,,49,,,,,,49,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2012,true,,,,,,,,,,,,,4952,,,,,,4952,,"Includes Environment and public health workers.  Data Source: Health Facts 2013, MOH",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2012,false,,,,,,,,,,,,,566,,,,,,566,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2012,true,,,,,,,,,,,,,7123,,,,,,7123,,"Includes Environmental and Occupational Health ProfessionalsÂ , Sanitarians.  Data Source: Estimated health workforce from Labour Force Survey, ILO 2018",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2012,false,,,,,,,,,,,,,840,,,,,,840,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2012,false,,,,,,,,,,,,,929,,,,,,929,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2012,true,,,,,,,,,,,,,1337,,,,,,1337,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2012,false,,,,,,,,,,,,,1510,,,,,,1510,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,CUB,Cuba,Year,2012,false,,,,,,,,,,,,,1631,,,,,,1631,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2012,false,,,,,,,,,,,,,177,,,,,,177,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2012,true,,,,,,,,,,,,,755,,,,,,755,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2012,false,,,,,,,,,,,,,91,,,,,,91,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2011,false,,,,,,,,,,,,,112,,,,,,112,,"Includes Environmental health.  Data Source: Ministry of Health, Human Resources Information System",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,EUR,Europe,Country,GRC,Greece,Year,2011,true,,,,,,,,,,,,,1730,,,,,,1730,,"Includes Environmental and occupational health in.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2011,false,,,,,,,,,,,,,1829,,,,,,1829,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2011,false,,,,,,,,,,,,,201,,,,,,201,,"Includes Epidemiology, Environmental (Sanitary) Health.  Data Source: Ministry of Health and Sanitation, Personnel Unit",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2011,false,,,,,,,,,,,,,224,,,,,,224,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2011,false,,,,,,,,,,,,,2950,,,,,,2950,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,EUR,Europe,Country,ROU,Romania,Year,2011,true,,,,,,,,,,,,,4610,,,,,,4610,,"Includes Environmental and occupational health an, Environmental and occupational health in.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2011,false,,,,,,,,,,,,,493,,,,,,493,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2011,true,,,,,,,,,,,,,7,,,,,,7,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2011,false,,,,,,,,,,,,,845,,,,,,845,,"Includes Sanitarian, Environmental and occupational health in, Environmental and occupational health an, Inspector, health and safety, Inspector, sanitary, Inspector, food, Environment officer, Epidemiologist.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2011,false,,,,,,,,,,,,,91,,,,,,91,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2011,false,,,,,,,,,,,,,1223,,,,,,1223,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2011,false,,,,,,,,,,,,,1501,,,,,,1501,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2011,false,,,,,,,,,,,,,171,,,,,,171,,"Includes Environmental Health Aide.  Data Source: Ministry of Health and Sanitation, Personnel Unit",EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2011,false,,,,,,,,,,,,,802,,,,,,802,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2010,false,,,,,,,,,,,,,1130,,,,,,1130,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AMR,Americas,Country,BRA,Brazil,Year,2010,false,,,,,,,,,,,,,125617,,,,,,125 617,,"Includes Environmental and occupational health an, Environmental and occupational health in.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2010,false,,,,,,,,,,,,,127,,,,,,127,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2010,false,,,,,,,,,,,,,13238,,,,,,13 238,,"Includes Sanitarian.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2010,false,,,,,,,,,,,,,1398,,,,,,1398,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2010,false,,,,,,,,,,,,,159,,,,,,159,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2010,false,,,,,,,,,,,,,21364,,,,,,21 364,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2010,false,,,,,,,,,,,,,213,,,,,,213,,,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2010,false,,,,,,,,,,,,,2762,,,,,,2762,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AMR,Americas,Country,CUB,Cuba,Year,2010,true,,,,,,,,,,,,,2794,,,,,,2794,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2010,false,,,,,,,,,,,,,3209,,,,,,3209,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2010,false,,,,,,,,,,,,,37774,,,,,,37 774,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,MLI,Mali,Year,2010,true,,,,,,,,,,,,,72,,,,,,72,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2010,false,,,,,,,,,,,,,777,,,,,,777,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2010,false,,,,,,,,,,,,,89,,,,,,89,,Includes Environmental and Occupational Health and Hygiene Professionals .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2010,false,,,,,,,,,,,,,1074,,,,,,1074,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,MLI,Mali,Year,2010,true,,,,,,,,,,,,,141,,,,,,141,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,LBR,Liberia,Year,2010,true,,,,,,,,,,,,,173,,,,,,173,,Includes Environmental and Occupational Health Inspectors and Associates .,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AMR,Americas,Country,MEX,Mexico,Year,2010,true,,,,,,,,,,,,,20320,,,,,,20 320,,"Includes Work safety and hygiene technicians.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2010,false,,,,,,,,,,,,,324,,,,,,324,,,EN,2024-05-20T07:00:00.000Z
HWF_0018,Environmental and Occupational Health Inspectors and Associates  (number),numeric,AFR,Africa,Country,TGO,Togo,Year,2010,false,,,,,,,,,,,,,43,,,,,,43,,"Includes Technicien et assistant d'assainissement.  Data Source: Health workforce from census data. Minnesota Population Center. Integrated Public Use Microdata Series, International: Version 7.1. Minneapolis, MN: IPUMS, 2018. https://doi.org/10.18128/D020.V7.1",EN,2024-05-20T07:00:00.000Z
